Job Title,Company Name,Location,Salary,Job Classification,Job Sub Classification,Facility,Posted Date,Job Type,Job Description,More Detail,Job ID,Job Sub Category,period_of_salary,Compensation,salary_currency
Brand Development Strategist Wfo Yogyakarta,PT PERSOLKELLY RECRUITMENT INDONESIA,Di Yogyakarta,not_written,Pemasaran Komunikasi,Manajemen Brand,Not Written,2024-03-14,Full time,"Requirements:Bachelor’s degree in Marketing, Business Management, or related fieldMinimum 3 years of experience in brand strategy, brand development, or brand management is preferredMale/FemaleCreativity in developing marketing campaigns and branding strategies.Proven track record of leading cross-functional teams and driving results in a fast-paced, dynamic environment.Strong strategic thinking and analytical skills, with the ability to translate market insights into actionable brand strategies.Excellent communication and interpersonal skills, with the ability to influence and collaborate effectively with stakeholders at all levels.Experience in FMCG is a plus. Job Description:Develop and execute comprehensive brand strategies to strengthen brand identity and market presence. Lead cross-functional teams in the development and implementation of brand initiatives, including brand positioning, messaging, and creative campaigns.Conduct market research and analysis to identify trends, opportunities, and consumer insights to inform brand strategies.",https://www.jobstreet.co.id/id/job/74422822?type=standard&ref=search-standalone,74422822,DATA,not_written,not_written,not_written
Outsystems Developer,PT ADI DATA INFORMATIKA,Jakarta Barat,not_written,Teknologi Informasi Komunikasi,Developer Programmer,Not Written,2024-03-14,Kontrak,"OUTSYSTEMS DEVELOPER Requirements : • Minimum of 1-3 years of Experience in OutSystems projects.• Developing enterprise-grade applications using the OutSystems platform, touching all layers from data modeling and integrations to business logic and UI.• Can transfer knowledge or training about Outsystems.• Knowledgeable in Low code programming best practices and implementation.• You have hands-on experience working with SQL, relational databases and in API development.• Deep knowledge in web-based languages (JavaScript, JQuery, CSS, HTML).• Knowledge of web services (REST and SOAP).• Good Team player.• Strong communication skills, mainly to collaborate with team members, and mentoring junior team members.• Fluency in English, written and spoken is a plus.• OutSystems certification is a plus.",https://www.jobstreet.co.id/id/job/74453554?type=standout&ref=search-standalone,74453554,DATA,not_written,not_written,not_written
Data Analsyt,CV RAFIFA WIRATAMA,Sukun,not_written,Teknologi Informasi Komunikasi,Pengembangan Administrasi Database,Not Written,2024-03-17,Full time,"Jobdesk :

Mempersiapkan dan menyortir dokumen sebelum data dimasukkan ke dalam komputer.
Menginput data ke dalam database milik perusahaan.
Memeriksa dan memastikan keakuratan data yang sudah diinput ke dalam database.
Melakukan penyesuaian informasi dan data yang tidak lengkap.
Membuat backup data yang menjadi bagian dari rencana kontingensi.
Menanggapi permintaan informasi dari anggota yang berwenang.
Menguji sistem database baru dan pembaruan dari perangkat lunak.
Mengelola dokumen dan catatan yang dimiliki perusahaan dengan baik.
Menyiapkan laporan yang relevan sesuai dengan kebutuhan divisi terkait.

Kualifikasi :

Lulusan SMK/SMA D3-S1
Mampu Bekerja Team/Individu
Bertanggung Jawab & Dpt Dipercaya
Mampu Bekerja Dibawah Tekanan
Minamal Mempuyai Basic Mengola Database

Persyaratan minimum:
Mencari kandidat untuk bekerja pada:
Senin: Pagi, Siang
Selasa: Pagi, Siang
Rabu: Pagi, Siang
Kamis: Pagi, Siang
Jum'at: Pagi, Siang


Tidak diperlukan pengalaman kerja untuk posisi ini
Kartu izin tinggal dapat diberikan untuk posisi ini
Gaji yang diinginkan: Rp2,000,000 - Rp5,000,000 per bulan",https://www.jobstreet.co.id/id/job/74283270?type=standard&ref=search-standalone,74283270,DATA,not_written,not_written,not_written
Ppn Tax Analyst Officer,PT SMART TBK,Jakarta Raya,not_written,Akuntansi,Perpajakan,Not Written,2024-03-17,Full time,"Job Description Summary :Responsible for preparing all tax documents and providing tax return data Job Description :Prepare all tax documents (e.g. VAT data from e-faktur, withholding and employee data from e-SPT) for creation of payment request to be furtherly processed by invoice teamPrepare and submit VAT ReturnPay self-assess VAT (for off-shore services) and collect / maintain CODAccelerate VAT Refund Request to be submitted by M+30 days with complete and valid Faktur PajakPrepare tax return calculation for non-permanent employees to be consoled with HR TeamIssue e-Faktur for any VAT-able Sales by uploading Tax Invoice Data to DGT system, including maintain and request new e-Faktur serial number to Tax OfficePrepare and submit monthly tax return (WHT Art 23/26, 4(2), 15, Installment Art 25)Prepare and process tax payment for tax return, tax assessment letter, and other tax using e-Billing in DGT website.Prepare and submit Annual Corp Income Tax Return, including collect Prepaid TaxProvide tax return data for Tax Group Strategy & Policy (e.g. VAT Report, CTR Report, Fiscal Position, Installment Art 25, Tax Calculation)Generate, review and validate all tax reports as requiredEnsure a timely submission of tax reports and manage tax reports database completenessPerform tax filling activitiesPrepare and Review Promotion Expense & Entertainment List (DS template) Job Requirement :Minimal Bachelor Degree in AccountingHaving minimum 2 years of working experience as Transactional TaxHaving Brevet A/BHaving experience in PPN Tax AnalystFluent in English, can speak Mandarin could be an advantagesWilling to be located in Head Office “Our company has never levied any fees for the recruitment process nor has it required to order tickets and accommodation through a certain travel agent or certain person”",https://www.jobstreet.co.id/id/job/74223764?type=standard&ref=search-standalone,74223764,DATA,not_written,not_written,not_written
Entry Data,CV BERKAH BAROKAH MANDIRI,Suko Manunggal,not_written,Administrasi Dukungan Perkantoran,Entri Data Pengolahan Kata,Not Written,2024-03-17,Full time,"Jobdesk Data Entry :
• Mempersiapkan dan mengatur dokumen sebelum memasukkan data ke dalam komputer.
• Memasukkan data ke dalam database perusahaan.
• Memeeriksa dan memverifikasi keakuratan informasi yang dimasukkan ke dalam database.
• Membuat perubahan pada informasi yang tidak lengkap.
• Mencadangkan data sebagai bagian dari rencana kontigensi.
• Menanggapi permintaan informasi dari anggota yang berwenang.
Peryaratan Pekerjaan :
• Pendidikan SMA/SMK Sederajat, D3, dan S1.
• Bisa mengoperasikan Mirosoft Office
• Bisa menguasai sosial media (instagram,tiktok, dan lainlain).
• Bisa bekerja individu dan team.
• Cekatan, teliti, dan inisiatif.
• Mampu bekerja dan dibawah tekanan.
Benefit :
• Gaji pokok
• Komisi Bulanan
Persyaratan minimum:
Mencari kandidat untuk bekerja pada:
Senin: Pagi
Selasa: Pagi
Rabu: Pagi
Kamis: Pagi
Jum'at: Pagi


Tidak diperlukan pengalaman kerja untuk posisi ini
Kartu izin tinggal dapat diberikan untuk posisi ini
Gaji yang diinginkan: Rp2,000,000 - Rp5,000,000 per bulan",https://www.jobstreet.co.id/id/job/74279433?type=standard&ref=search-standalone,74279433,DATA,not_written,not_written,not_written
Data Entry,RIAU HOME CLEANING,Jakarta Raya,5150000.0,Administrasi Dukungan Perkantoran,Entri Data Pengolahan Kata,Not Written,2024-03-17,Full time,"Deskripsi pekerjaan: Memasukkan dan memperbarui data secara akurat di database perusahaan kami, memastikan pemrosesan tepat waktu dan bebas kesalahanVerifikasi dan validasi entri data melalui referensi silang untuk menjaga integritas databaseBerkolaborasi dengan anggota tim untuk mengidentifikasi dan memperbaiki perbedaan dataKumpulkan, verifikasi keakuratan, dan urutkan informasi berdasarkan prioritas untuk menyiapkan data sumber untuk entri komputerTanggapi pertanyaan untuk informasi dan akses file yang relevanPersyaratan: Berpengalaman kerja / non pengalaman Pengalaman dengan MS Office dan program dataKeakraban dengan tugas administratifPengetahuan luar biasa tentang ejaan, tata bahasa, dan tanda baca yang benarPerhatian terhadap detailLancar berbahasa indonesia baik lisan maupun tulisankemampuan untuk tetap fokus pada tugas yang diberikan",https://www.jobstreet.co.id/id/job/74198631?type=standard&ref=search-standalone,74198631,DATA,month,not_written,IDR
Data Entry,PT SRI DEWI BARUNA,Tabanan,3000000.0,Administrasi Dukungan Perkantoran,Entri Data Pengolahan Kata,Not Written,2024-03-17,Kontrak,"Memantau email yang masuk dan menanggapi pertanyaan secara tepat waktu dan profesional.Memverifikasi dan memastikan kepatuhan terhadap semua dokumentasi Awak Kapal yang bergabung, termasuk detail pribadi, dokumen perjalanan, serta sertifikat kesehatan.Menelepon dan mengirim email kepada awak kapal untuk mengatur wawancara, seperti yang diarahkan oleh Manajer Rekrutmen.Mempersiapkan dokumen awak kapal yang bergabung sesuai dengan prosedur yang telah ditetapkan.Qualification:1. Bisa berbahasa Inggris2. Minimal SMK Pariwisata3.Mampu bekerja di bawah tekanan4.Flexible5.Teliti6.Preferably Domisili Tabanan",https://www.jobstreet.co.id/id/job/74190956?type=standard&ref=search-standalone,74190956,DATA,month,not_written,IDR
Desk Collection Makassar,PT AURA UNIVERSAL RASI,Makassar,4521660.5,Perbankan Layanan Finansial,Perbankan Ritel Cabang,Insentif Unlimited Asuransi Kesehatan Bpjs Kes Tk Gapok Umr,2024-03-17,Full time,Melakukan telepon ke konsumen yang akan jatuh tempo dan yang sudah jatuh tempo pembayaranMelakukan update data nasabah jika ada data konsumen yang tidak validMemberikan laporan secara harian dan bulananPersyaratan:DIUTAMAKAN PENGALAMAN DESK COLLECTION PERBANKAN KARTU KREDITUmur maksimal 35 tahunLulusan Minimal D3 (Semua Jurusan)Memiliki kemampuan komunikasi yang baik / KOMUNIKATIFOrientasi pada targetMemiliki kemampuan NegosiasiKomisi sangat besar dan tidak terbatasBerdomisili di Makassar dan sekitarnyaBenefit :GAJI POKOK UMPKomisi / Insentif tidak terbatasBPJS KESEHATANBPJS KETENAGAKERJAANLamaran dapat diantar langsung / dikirim ke:Menara Bank Mega Tanjung Bunga Lantai 3 Jl. HM DG Patompo MakassarUp. Kevin P,https://www.jobstreet.co.id/id/job/74191483?type=standout&ref=search-standalone,74191483,DATA,month,not_written,IDR
Back End Developer,PT WORLD INNOVATIVE TELECOMMUNICATION,Jakarta Utara,not_written,Teknologi Informasi Komunikasi,Developer Programmer,Not Written,2024-03-17,Full time,"Placement: Pluit, North JakartaResponsibilitiesAnalyze data, processes, and code to solve problems and find ways to improve.Work with front-end developers and team members to set goals and create better, more cohesive code for a smoother user experience.Ensure systems are secure against cyber threats.Develop procedures for troubleshooting and maintaining systems.Optimize websites through controlled experiments to better achieve business goals.Implement a comprehensive security strategy to protect against network and application vulnerabilities and respond to attacks.QualificationsA Bachelor's degree in computer science or a related field is required.Proficiency in Laravel (PHP Frameworks) for full-stack development, including database design, module development, feature development, monitoring, and maintenance.Understanding of architecture basics, including physical infrastructure management, data center operations, and Cloud Technologies like AWS EC2, RDS, Cloudfront VPC, R53, S3, SES, Rekognition, and familiarity with services from AWS, GCP, Alibaba Cloud, IBM Watson, using Modular Service to meet application requirements.Ability to work with systems managing customer data, transactions, and providing real-time reports.Familiarity with API clients like Postman.",https://www.jobstreet.co.id/id/job/74190755?type=standout&ref=search-standalone,74190755,DATA,not_written,not_written,not_written
Strategic Leadership Trainee,PT EAST WEST SEED INDONESIA,Purwakarta,not_written,Konsultasi Strategi,Konsultasi Manajemen Perubahan,Annual Bonus Insurance Meal,2024-03-14,Full time,"What will you be doing?Under the CEO's direct guidance, the SLT will enhance their project management skills by working on cross-divisional initiatives focused on business processes and innovation.These projects will serve to refine SLT’s abilities through challenging experiences and leadership development.As an integrated vegetable seed company, PT EAST WEST SEED INDONESIA (EWINDO) is embracing technology and big data to adapt to the digitalization era.Applicants with a strong data-driven approach will have a competitive edge in the selection process. RequirementsMaster's degree (or equivalent degree) in Business/ Marketing/ Agriculture/ Engineering or related fields (international graduate is an advantage)Have experience maximum 3 years or fresh graduates are welcomeStrategic & sound presentation skillsGood reporting with analytical thinkingFast learner, proactive and willing to go extra milesExcellent interpersonal, strong leadership and managerial skillsProficient command of English (written and verbal)Willing to travel Ready to work at Purwakarta Ready to work ASAP",https://www.jobstreet.co.id/id/job/74425050?type=standout&ref=search-standalone,74425050,DATA,not_written,not_written,not_written
Supervisor Collection Bad Debt,PT CHAILEASE FINANCE INDONESIA,Jakarta Raya,not_written,Perbankan Layanan Finansial,Kredit,Not Written,2024-03-18,Full time,"Job Descriptions: Supervise daily operation activities for desk, field collection, and collection assistants.Supervise the aging reports for every customer.Review all of the expenses of the collection department & collection assistant.Prepare relevant collection reports to the company management.Review regularly and ensure the efficiency of the collection process, policies, and people through data-driven analysis, and apply improvementsCollaborate with various functions (Credit, HR, Finance, Marketing, Risk Management, and Planning) to boost efficiency and productivityHave experience handling mass organization, cooperating with external collectors, police, and experts in the repossession of a used carCoaching and managing the performance of the collection team (Desk and field Collection) according to predetermined targetsEnsure all processes and procedures are carried out properly and ensure the team understands and enhances customer satisfaction. Qualifications :Minimum Bachelor's DegreeMust have a minimum of 3-5 years of experience as a collection  supervisor in multi finance company with used car financingHave a managerial certificate (SPPI / APPI)Fluent in English ( Both written & verbal )Sound knowledge of data analysis and performance/ operations metrics.Good communication, problem-solving, and team management skillsWilling to travel for business",https://www.jobstreet.co.id/id/job/74526336?type=standard&ref=search-standalone,74526336,DATA,not_written,not_written,not_written
Operational Risk Manager,PT KREDIT PINTAR INDONESIA,Jakarta Selatan,not_written,Perbankan Layanan Finansial,Kepatuhan Resiko,Hybrid Working Arrangement,2024-03-16,Full time,"Job Description:1.    Collect, compile and validate data from various sources to ensure quality and compliance of all Credit Assessment & Anti Fraud activities to ensure adherence to policies, procedures and regulatory requirements.2.    Collaborate with stakeholders to ensure the availability, integrity and quality of the Credit Assessment & Anti Fraud data and reporting for internal and regulator.3.    Perform comprehensive assessment and oversight on operational risk within Credit Assessment & Anti Fraud including process deficiencies, technology vulnerabilities and human errors.4.    Lead & oversight operational risk management and activities in area of Credit Assessment & Anti Fraud  through communicating, validating and monitoring on the implementation of operational risk frameworks, policies and tools to ensure the effectiveness. 5.    Conduct Risk Control and Self-Assessment (RCSA) on regular basis to minimize operational risk and maintain integrity of Credit Assessment process.6.    Lead and investigate operational risk incidents, track root causes and develop action plans to avoid future occurrences.7.    Communicate findings and insights to various stakeholders, including senior management and related departments for timely risk mitigation.Job Requirements:1.    Bachelor’s / Master’s Degree in Computer Science/IT/Statistics/Engineer/ Mathematics / Statistics / Actuary or any other related fields.2.    Minimum 5 years of experience in operational risk management, preferably in a financial service, Credit Assessment & Anti Fraud environment and unsecured loan / financing (credit card, personal loan, paylater).3.    Strong understanding of regulatory compliance related to Credit Assessment & Anti Fraud activities.4.    Familiar with risk assessment methodologies and tools.5.    Proficient in writing SQL queries and / or python or other data science programming language is preferable.6.    Fluent in written & oral English.7.    Willing to take on new challenges and work in a fast-paced environment.",https://www.jobstreet.co.id/id/job/74489999?type=standout&ref=search-standalone,74489999,DATA,not_written,not_written,not_written
Data Support Staff,PT SHOPCOMM SOLUSI INDONESIA,Jakarta Selatan,not_written,Administrasi Dukungan Perkantoran,Entri Data Pengolahan Kata,Not Written,2024-03-17,Full time,"ShopComm adalah sebuah perusahaan shopper marketing yang komprehensif dengan pengalaman lebih dari 30 tahun di industri retail di Indonesia. Kami membantu brands untuk berkomunikasi dan mempengaruhi shoppers sepanjang perjalanan mereka berbelanja di toko, baik secara offline maupun online.Mari bergabung untuk menciptakan komunikasi shopper marketing yang efektif untuk brands dan retailers!DATA SUPPORT STAFFTanggung Jawab  :Melakukan screening dan quality control terhadap data pemasangan media brandingMelakukan rekap dan identifikasi masalah dari data pemasangan media brandingBerkoordinasi dengan unit lain untuk penyelesaian report Kualifikasi  :Pendidikan min. S1 Keterampilan analitis dan pemecahan masalah melalui data yang dibuatMenguasai formula di Ms Excell, Google Spreadsheet, Power PointMampu beradaptasi dengan perkembangan systemMemahami metodelogi scrumFast response dalam berkoordinasi",https://www.jobstreet.co.id/id/job/74058342?type=standard&ref=search-standalone,74058342,DATA,not_written,not_written,not_written
Bussiness Analyst Ba,REKSA MAHADAYA,Bubutan,not_written,Penjualan,Pengembangan Bisnis Baru,Not Written,2024-03-17,Full time,"Penelitian
 Pasar: Melakukan analisis mendalam untuk memahami tren industri dan
 kebutuhan pelanggan guna mengidentifikasi peluang pertumbuhan baru.

Strategi
 Pengembangan: Merancang rencana strategis untuk mengeksplorasi peluang
 pasar baru dan memperluas jaringan bisnis.

Kemitraan
 dan Jaringan: Membangun hubungan dan kemitraan strategis dengan pihak
 eksternal untuk mencapai tujuan pertumbuhan perusahaan.

Pelaksanaan
 Penjualan: Mengembangkan strategi penjualan yang efektif dan
 melaksanakannya untuk mencapai target penjualan yang ditetapkan.

Analisis
 Kinerja: Mengevaluasi kinerja bisnis dan strategi saat ini serta
 memberikan rekomendasi perbaikan berdasarkan data dan analisis yang telah
 dilakukan.

Proposal
 Bisnis dan Presentasi: Menyiapkan proposal bisnis yang kuat serta
 melakukan presentasi kepada calon mitra atau investor untuk mendapatkan
 dukungan atau investasi.

Manajemen
 Tim dan Kolaborasi: Memimpin tim dalam kolaborasi lintas departemen
 untuk memastikan semua pihak memahami dan mendukung tujuan pengembangan
 bisnis perusahaan.



Persyaratan minimum:
Mencari kandidat untuk bekerja pada:
Senin: Pagi, Siang
Selasa: Pagi, Siang
Rabu: Pagi, Siang
Kamis: Pagi, Siang
Jum'at: Pagi, Siang


Tidak diperlukan pengalaman kerja untuk posisi ini
Pelamar harus memiliki KTP
Tanggal mulai kerja: 26 March 2024
Gaji yang diinginkan: Rp3,500,000 - Rp7,000,000 per bulan",https://www.jobstreet.co.id/id/job/74283862?type=standard&ref=search-standalone,74283862,DATA,not_written,not_written,not_written
Accounting Superintendent,PT MITRABARA ADIPERDANA TBK JAKARTA,Jakarta Pusat,not_written,Akuntansi,Akuntansi Pelaporan Finansial,Not Written,2024-03-16,Full time,"Job Description :Managing and overseeing the daily operations of the finance & accounting departmentMonitoring and analyzing accounting data and produce financial reports or statementsEstablishing and enforcing proper accounting methods, policies and principlesMonitor and analyze accounting data and produce financial reports or statementsEstablish and enforce proper accounting methods, policies and principlesImprove systems and procedures and initiate corrective actionsAssign projects and direct staff to ensure compliance and accuracyMeet financial accounting objectivesEstablish and maintain fiscal files and records to document transactions Requirement :Bachelor degree from Economic majoring Accounting, Minimum GPA 3.25.Experience as  Accounting Assistant Manager for 3-5 years, preferably from coal mining businessAdvance computer skill in Ms. Office, accounting software and databasesFluent in English is a must. PLEASE BEWARE OF RECRUITMENT SCAMS USING PT MITRABARA ADIPERDANA, Tbk (BARAMULTI GROUP)",https://www.jobstreet.co.id/id/job/74490638?type=standout&ref=search-standalone,74490638,DATA,not_written,not_written,not_written
Staff Administrasi Data Entry,PT BANGUN LAKSANA ABADI,Bekasi,5000000.0,Administrasi Dukungan Perkantoran,Entri Data Pengolahan Kata,Not Written,2024-03-16,Kontrak,Kualifikasi :Usia 18 s/d 35 TahunPendidikan SMA/K SederajatPengalaman/Non PengalamanRajinDisiplinJujurBertanggung JawabDapat Bekerja Secara Tim Maupun Individual Tugas :Mempersiapkan dan menyortir dokumen sebelum data dimasukkan ke dalam komputer.Menginput data ke dalam database milik perusahaan.Memeriksa dan memastikan keakuratan data yang sudah diinput ke dalam database.Melakukan penyesuaian informasi dan data yang tidak lengkap.,https://www.jobstreet.co.id/id/job/74033310?type=standard&ref=search-standalone,74033310,DATA,month,not_written,IDR
Desk Collection,PT PEPPER SERVICES INDONESIA,Jakarta Selatan,not_written,Perbankan Layanan Finansial,Kredit,Bpjs Kesehatan Bpjs Ketenagakerjaan,2024-03-15,Full time,"Kualifikasi: Jujur & BerintegritasMemiliki pengalaman sebagai telemarketer / desk collectionPendidikan minimal  Diploma / Bachelor DegreeDapat bekerja di dalam team maupun individuDapat bekerja berorientasi kepada targetPengalaman Minimal 1-2 TahunDisiplin, loyal, dan memiliki integritas dan etos kerja yang baikFresh Graduate silahkan melamarPenempatan: Jakarta  Job Description:Melakukan follow up kepada customer terkait dengan cara melakukan panggilan keluar baik melalui telepon atau media komunikasi lainnyaMelakukan pengecekan data terhadap customer yang belum melakukan pembayaran / memiliki kendala dalam pembayaran",https://www.jobstreet.co.id/id/job/74462399?type=standout&ref=search-standalone,74462399,DATA,not_written,not_written,not_written
Branch Manager Non Dealer Financing Car Jabotabek Area,PT MEGA CENTRAL FINANCE,Jakarta Raya,not_written,Perbankan Layanan Finansial,Perbankan Ritel Cabang,Not Written,2024-03-16,Full time,"Melakukan mapping potensi pasar di sekitar lokasi cabang secara berkala serta melakukan Competitor Check untuk menentukan strategy penjualan yang tepat di areanya.Bertanggung jawab dan melakukan monitor dalam proses penjualan dana tunai (multiguna) dan mobil di cabangnya sesuai target perusahaanMemastikan tercapainya target penjualan dana tunai (multiguna) dan mobilMelakukan perencanaan strategi pengembangan bisnis dan memantau aplikasinyaMembangun & merekrut tim yang berkualitas sesuai standard kualifikasi perusahaan untuk mengembangkan bisnis pembiayaan dana tunai (multiguna) dan mobilBertanggung jawab dalam melakukan pengembangan team melalui pelatihan sesuai standard perusahaan melakukan penilaian terhadap team secara berkalaDisiplin dalam memberikan bimbingan dan Memimpin tim sales dalam rangka mencapai target penjualan di cabangnya. KualifikasiUsia maksimal 35 tahunPendidikan minimal S1 semua jurusan (diutamakan Ekonomi, Matematika, Statistik, dan Teknik)Wajib memiliki pengalaman minimal 2 tahun sebagai Branch Manager atau minimal 5 tahun sebagai Marketing Head handle dana tunai (multiguna) dan mobil di perusahaan pembiayaan mobil ternama.Memiliki kreatifitas dan ide inovasi yang tinggi untuk mendukung strategy penjualan di cabangnyaMemiliki kemampuan dalam mengoperasikan komputer dan Ms.Office, diutamakan memiliki kemampuan tinggi dalam pengolahan data dan analisa data.Mengikuti trend pasar terbaru dan aktif dalam menggunakan media sosial sebagai sarana yang mendukung penjualan untuk pencapaian target.Memiliki kemampuan interpersonal, management skill dan leadership yang baikBersedia ditempatkan di Area Jakarta, Bogor, Tangerang, Bekasi Job vacancy ini untuk pemenuhan manpower dan pemenuhan eksternal database candidate untuk posisi Branch Manager",https://www.jobstreet.co.id/id/job/74488951?type=standard&ref=search-standalone,74488951,DATA,not_written,not_written,not_written
Brand Specialist Led Furniture Urgently Needed,PT MEGA KAPUAS DINAMIK,Pademangan,not_written,Pemasaran Komunikasi,Manajemen Brand,Not Written,2024-03-18,Full time,"Qualifications:

Memiliki pengalaman kerja minimal 1 tahun sebagai Brand Specialist.
Memiliki ketertarikan pada dunia tanaman hidup/ gardening.
Memiliki Pengetahuan terkait Ads Advertising, Copywriting dan Basic Analytics.
Dapat bergabung cepat.

Responsibilities:

Menentukan strategi konten di platform media sosial.
Mengumpulkan dan mengolah data terkait target audiens di platform media sosial.
Berkontribusi atas pengembangan citra bisnis dan meningkatkan awareness bisnis.

Persyaratan minimum:
Mencari kandidat untuk bekerja pada:
Senin: Pagi
Selasa: Pagi
Rabu: Pagi
Kamis: Pagi
Jum'at: Pagi


Diperlukan 1 tahun pengalaman kerja yang relevan untuk posisi ini
Pelamar harus memiliki KTP",https://www.jobstreet.co.id/id/job/74513875?type=standard&ref=search-standalone,74513875,DATA,not_written,not_written,not_written
Mologiz Order Planner Logistic,MODENA INDONESIA,Jakarta Selatan,not_written,Manufaktur Transportasi Logistik,Pergudangan Penyimpanan Distribusi,Not Written,2024-03-15,Full time,"Responsibilities :Menjalankan fungsi perencanaan dan pengalokasian order sesuai dengan peraturan, teknik, prosedur, dan pedoman yang berlaku dengan tujuan agar permintaan dan kebutuhan customer dapat terpenuhi dengan baik.   Fulfillment Order: Dapat melakukan pemenuhan permintaan yang diberikan oleh shipper Data Verification : Memastikan seluruh data yang ada di sistem terkait akta usaha shipper telah terinput dengan baik ; Melakukan penginputan order ke sistem untuk corporate customer; Melakukan penginputan order dari customer melalui sistem TMS.Monitoring : Mengawasi tingkat cancel order akibat kendala operasional yang dialami oleh transporter; Memastikan tidak ada kendala yang terjadi pada driver selama proses pengiriman barang .Menyusun kebutuhan/forecast/projection kebutuhan unit transporter setiap harinya.Memberikan pelatihan penggunaan aplikasi kepada pihak shipper .Requirements :Tingkat Pendidikan Minimum SI; Management Transportasi & Logistic; Management, Business dan Jurusan Lain nyaPengalaman Kerja Min 1 tahun di industri Logistik / Forwarding / Startup LogisticKompetensi lainnya :Google sheet  Microsoft Office  Transport Management System (TMS)  Leadership skill,Negotiation skills dan communication skillBersedia bekerja di luar jam kerja",https://www.jobstreet.co.id/id/job/74473711?type=standard&ref=search-standalone,74473711,DATA,not_written,not_written,not_written
Bim Modeler,PT AGRAPRANA CAHYA WIJAYA,Surabaya,4000000.0,Teknik,Drafting Teknik,Not Written,2024-03-16,Full time,"Kami mencari anggota tim yang berpengalaman minimal 1 tahununtuk bekerja pada proyek berbasis Building Information Modelling (BIM).  Job Description- Mengerjakan proyek berbasis Revit- Mengerjakan import dan analisa data ke program BIM lain Job RequirementSudah pernah mengerjakan proyek berbasis Revit sebelumnyaMenguasai Revit Architectural, Electrical dan MechanicalBersedia bekerja Hybrid (WFH dan WFO)Memahami plugin Revit menjadi nilai plus, terutama Bexel Manager",https://www.jobstreet.co.id/id/job/74488644?type=standard&ref=search-standalone,74488644,DATA,month,not_written,IDR
Growth Department Head,SILOAM HOSPITALS GROUP TBK,Karawaci,not_written,Perbankan Layanan Finansial,Analisis Pelaporan,Not Written,2024-03-16,Full time,"Job Description:Lead, direct and develop a dedicated team to assess feasibility and pursue identified potential strategic partnerships and opportunities which could include due diligence workDevelop frameworks to analyze business problems, develop hypotheses, mine data, deliver recommendations, and assess impact of proposed solutions (Internal Consultation)Lead the development of strategic business priorities, based on internal & external analysis. This would be supported by a robust financial model, leading to actionable functional deliverables and alignment with market opportunitiesCollaborate with all business stakeholders across functions to create actionable insights and implement strategies",https://www.jobstreet.co.id/id/job/74488946?type=standard&ref=search-standalone,74488946,DATA,not_written,not_written,not_written
Management Trainee It Jde Function Support,PT AGRO HARAPAN LESTARI,Jakarta Selatan,5050000.0,Teknologi Informasi Komunikasi,Pengembangan Administrasi Database,Career Path,2024-03-17,Full time,"Responsible for the validation, entry, and maintenance of data master in JDE (Rate Master, Destination Master, etc) • Help in administrative job like sending forms through hello sign, creating user manual, etcResponsible for daily support in JDE.Responsible for conducting user training, as and when required.Responsible for creating functional specification, with approval from manager.Responsible for testing of new customizations/ developments.",https://www.jobstreet.co.id/id/job/74092826?type=standout&ref=search-standalone,74092826,DATA,month,not_written,IDR
Data Analyst Leader,PT TIGA BERLIAN MANDIRI,Surabaya,not_written,Penjualan,Pengembangan Bisnis Baru,Not Written,2024-03-16,Full time,"KUALIFIKASI : 

Pendidikan S1 Statistika/Matematika/Fisika
Pengalaman kerja Min 5 Tahun pada posisi yang sama 
Memiliki kemampuan Excel Level Advanced dan Minitab 
Memiliki kemampuan Analisa Data, Visualisasi Data, Komunikatif, Kreativitas dan problem solving yang baik 
Memahami program CRM/ERP 
Memiliki Presentation Skill yang baik 
Lokasi kera : Surabaya

Persyaratan minimum:
Mencari kandidat untuk bekerja pada:
Senin: Pagi, Siang
Selasa: Pagi, Siang
Rabu: Pagi, Siang
Kamis: Pagi, Siang
Jum'at: Pagi, Siang
Sabtu: Pagi, Siang


Diperlukan 2-3 tahun pengalaman kerja yang relevan untuk posisi ini
Pelamar harus memiliki KTP
Tanggal mulai kerja: 21 March 2024
Gaji yang diinginkan: Rp4,500,000 - Rp6,500,000 per bulan",https://www.jobstreet.co.id/id/job/73920644?type=standard&ref=search-standalone,73920644,DATA,not_written,not_written,not_written
