job_title,company_name,job_location,work_place,salary_range,more_detail_link,job_id,work_type,category,sub_category,role
IT Support,Yayasan Tunas Manunggal,"Serpong, Tangerang Selatan, Banten",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-support/65dd88af-68f5-459d-918e-7acf97da9b5c?utm_referrer=explore,65dd88af-68f5-459d-918e-7acf97da9b5c,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support
Fullstack Software Developer (Odoo),Kokai Indo Abadi,"Batuceper, Tangerang, Banten",Kerja di kantor,Rp8jt-Rp10jt,https://glints.com/id/opportunities/jobs/fullstack-software-developer-odoo/f178e0ca-18ca-4fa5-b152-fde0f2e10cd8?utm_referrer=explore,f178e0ca-18ca-4fa5-b152-fde0f2e10cd8,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",Operations & Technology Professionals
Senior Odoo Developer,Keda Tech,"Kebon Jeruk, Jakarta Barat, DKI Jakarta",Remote/Dari rumah,Not Written,https://glints.com/id/opportunities/jobs/senior-odoo-developer/2cadb7c6-c819-450b-a73e-1da645d0f578?utm_referrer=explore,2cadb7c6-c819-450b-a73e-1da645d0f578,full_time,Computer & Information Technology,Backend Development,Backend Developer
IT OFFICER,PT. Matra Mandiri Prima,"Gunung Putri, Bogor, Jawa Barat",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-officer/eb622d47-6899-45e2-aa71-93762defd2bd?utm_referrer=explore,eb622d47-6899-45e2-aa71-93762defd2bd,full_time,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
Python Developer (Odoo),Kokai Indo Abadi,"Batuceper, Tangerang, Banten",Kerja di kantor,Rp8jt-Rp10jt,https://glints.com/id/opportunities/jobs/python-developer-odoo/994e51b5-c830-4c1c-b78b-b694b18b671d?utm_referrer=explore,994e51b5-c830-4c1c-b78b-b694b18b671d,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",Operations & Technology Professionals
Site Reliability Engineer (SRE),Pt. Tiga Daya Digital Indonesia,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/site-reliability-engineer-sre/516a640c-b5c5-420a-b186-ca9ec711980c?utm_referrer=explore,516a640c-b5c5-420a-b186-ca9ec711980c,contract,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
Frontend Developer (IOS) - Onsite,PT Niaga Expert Teknologi,"Senen, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Rp7jt-Rp10jt,https://glints.com/id/opportunities/jobs/frontend-developer-ios-onsite/b04c215f-310a-41ea-8226-33fd2b873b9b?utm_referrer=explore,b04c215f-310a-41ea-8226-33fd2b873b9b,full_time,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
Data Management Specialist,IT Services and IT Consulting,"Cilandak, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp7jt-Rp10jt,https://glints.com/id/opportunities/jobs/data-management-specialist/88f96a8b-556a-41a1-8026-404ee17a14cd?utm_referrer=explore,88f96a8b-556a-41a1-8026-404ee17a14cd,full_time,Computer & Information Technology,Data,Data Engineer
Senior Backend Developer,PT. Periksa Solusi Indonesia,"Tebet, Jakarta Selatan, DKI Jakarta",Remote/Dari rumah,Rp8jt-Rp9jt,https://glints.com/id/opportunities/jobs/senior-backend-developer/0ccd2946-97f7-4ab0-99af-c48d050f45f5?utm_referrer=explore,0ccd2946-97f7-4ab0-99af-c48d050f45f5,contract,Computer & Information Technology,Backend Development,Backend Developer
Technical Support Engineer,IT Services and IT Consulting,"Pasar Minggu, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp7jt-Rp10jt,https://glints.com/id/opportunities/jobs/technical-support-engineer/2565df64-0bb3-430a-82fa-002b6df873e4?utm_referrer=explore,2565df64-0bb3-430a-82fa-002b6df873e4,contract,Computer & Information Technology,Technical Sales Support,Technical Support Engineer
Data Engineer Internship,Emos Global Digital,"Pulogadung, Jakarta Timur, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/data-engineer-internship/d90dbdf5-f7ec-4300-b5de-73197cfc25f1?utm_referrer=explore,d90dbdf5-f7ec-4300-b5de-73197cfc25f1,internship,Computer & Information Technology,Data,Data Engineer
Solutions Implementor,Pt Aims Progrez,"Kebon Jeruk, Jakarta Barat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/solutions-implementor/bb10cf70-ed65-4aaf-b9cf-e07d2d14ac9e?utm_referrer=explore,bb10cf70-ed65-4aaf-b9cf-e07d2d14ac9e,full_time,Computer & Information Technology,Other Computer & Information Technology,Solution Architect
Internship - Mobile Developer,Sekawan Media,"Kedungkandang, Malang, Jawa Timur",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/internship-mobile-developer/94ce0e16-5761-4559-96ee-16b078723f39?utm_referrer=explore,94ce0e16-5761-4559-96ee-16b078723f39,internship,Computer & Information Technology,Mobile Development,Mobile Developer
Frontend Developer (React Native),PT ELISTEC INFORMATIKA UTAMA,"Tanjung Priok, Jakarta Utara, DKI Jakarta",Kerja di kantor,Rp7jt-Rp12jt,https://glints.com/id/opportunities/jobs/frontend-developer-react-native/287c5d5a-3aa7-4ea2-971a-9d0d8846a660?utm_referrer=explore,287c5d5a-3aa7-4ea2-971a-9d0d8846a660,full_time,Computer & Information Technology,Frontend Development,Frontend Engineer
Software Developer,PT Indomobil Sukses Internasional Tbk,"Jatinegara, Jakarta Timur, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/software-developer/6ba709d2-a72f-4638-85da-713564376599?utm_referrer=explore,6ba709d2-a72f-4638-85da-713564376599,full_time,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
Software Engineer,Lintasarta,"Tebet, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/software-engineer/21849cbd-7829-4a80-a083-7410d2f27d67?utm_referrer=explore,21849cbd-7829-4a80-a083-7410d2f27d67,full_time,Computer & Information Technology,Software,Software Engineer
Data Analyst Strategist,PT Vivi Zubedi Globalindo (Part of ISSA Group),"Cilandak, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/data-analyst-strategist/3c15714b-92d0-4e92-b0af-076fff175231?utm_referrer=explore,3c15714b-92d0-4e92-b0af-076fff175231,full_time,Computer & Information Technology,Data,Data Analyst
Quality Assurance Engineer,Farmacare,"Denpasar Utara, Denpasar, Bali",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/quality-assurance-engineer/3c67480c-41b1-44a7-8054-415c4933af7d?utm_referrer=explore,3c67480c-41b1-44a7-8054-415c4933af7d,full_time,Computer & Information Technology,QA & Software Testing,QA Engineer
Data Center and NOC Support,Ogya Tekno Nusantara,"Tanah Abang, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/data-center-and-noc-support/0c69055d-0d4d-47ef-bf1a-a66bd898fc7b?utm_referrer=explore,0c69055d-0d4d-47ef-bf1a-a66bd898fc7b,full_time,Computer & Information Technology,"Network, System & Database Admin",Network Support Engineer
iOS Developer,PT Importa Jaya Abadi,"Kapanewon Sleman, Sleman, DI Yogyakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/ios-developer/1029075b-a008-47d8-9f1a-809e01349ffd?utm_referrer=explore,1029075b-a008-47d8-9f1a-809e01349ffd,full_time,Computer & Information Technology,Mobile Development,iOS Developer
Data Analyst For Logistic and Production,Pt Arga Anggala Sentosa,"Jatiuwung, Tangerang, Banten",Kerja di kantor,"Rp4jt-Rp4,7jt",https://glints.com/id/opportunities/jobs/data-analyst-for-logistic-and-production/d9561a10-92f8-47e0-9672-1f40d1fa30a8?utm_referrer=explore,d9561a10-92f8-47e0-9672-1f40d1fa30a8,full_time,Computer & Information Technology,Data,Data Analyst
Daily Worker Web & Full Stack Developer,Cv Naresy Indonesia,"Denpasar Utara, Denpasar, Bali",Kerja di kantor,"Rp3jt-Rp3,1jt",https://glints.com/id/opportunities/jobs/daily-worker-web-and-full-stack-developer/f0a63f74-b071-459a-a6eb-98ed4412409c?utm_referrer=explore,f0a63f74-b071-459a-a6eb-98ed4412409c,full_time,Computer & Information Technology,Software,Web Developer
Officeless Operating System (OOS) Implementor,Jojonomic Pte Ltd,"Cilandak, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/officeless-operating-system-oos-implementor/9768b81b-76e4-4e5b-919d-f037586a3554?utm_referrer=explore,9768b81b-76e4-4e5b-919d-f037586a3554,full_time,Computer & Information Technology,Software,Javascript Developer
System Analyst,Id/x Partners,"Tanah Abang, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/system-analyst/7f061bdb-5757-4df5-be3e-35a4d8c57c28?utm_referrer=explore,7f061bdb-5757-4df5-be3e-35a4d8c57c28,full_time,Computer & Information Technology,"Network, System & Database Admin",System Analyst
Full Stack Developer,PT Qwords Company International,"Sukajadi, Bandung, Jawa Barat",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/full-stack-developer/8a7fa75a-15b3-4fc1-ad46-ff8eb0bd17a3?utm_referrer=explore,8a7fa75a-15b3-4fc1-ad46-ff8eb0bd17a3,full_time,Computer & Information Technology,Software,Developer
Technical Support (Linux),PT Qwords Company International,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/technical-support-linux/842d50c9-bb23-41d1-b3de-5923ba25b53e?utm_referrer=explore,842d50c9-bb23-41d1-b3de-5923ba25b53e,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support
IT Intern (Kalbe Group) - Cikarang,Bifarma Adiluhung,"Cikarang Pusat, Bekasi, Jawa Barat",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-intern-kalbe-group-cikarang/cd1065d8-0ba4-4801-87cc-5bc07d6ea604?utm_referrer=explore,cd1065d8-0ba4-4801-87cc-5bc07d6ea604,internship,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
Junior Frontend Engineer,Pt. Kaleb Makmur Adhigana,"Kemayoran, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Rp4jt-Rp6jt,https://glints.com/id/opportunities/jobs/junior-frontend-engineer/7caa3530-ee21-47f5-a03e-a8d916406afd?utm_referrer=explore,7caa3530-ee21-47f5-a03e-a8d916406afd,full_time,Computer & Information Technology,Frontend Development,Frontend Engineer
Junior Backend Developer,Pt. Kaleb Makmur Adhigana,"Kemayoran, Jakarta Pusat, DKI Jakarta",Kerja di kantor,"Rp5jt-Rp6,5jt",https://glints.com/id/opportunities/jobs/junior-backend-developer/39f1e91b-4a63-4d53-ac41-87ea11ed1581?utm_referrer=explore,39f1e91b-4a63-4d53-ac41-87ea11ed1581,full_time,Computer & Information Technology,Backend Development,Backend Developer
Web Developer,Porto Indonesia Sejahtera,"Penjaringan, Jakarta Utara, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/web-developer/52fe14ee-b336-4945-9b5f-7c4cd5c52003?utm_referrer=explore,52fe14ee-b336-4945-9b5f-7c4cd5c52003,full_time,Computer & Information Technology,Software,Web Developer
DevOps Engineer,Peluang Kerjaku Bandung,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp7jt-Rp10jt,https://glints.com/id/opportunities/jobs/devops-engineer/5bf08f18-d8e3-4990-baa1-867e7a540596?utm_referrer=explore,5bf08f18-d8e3-4990-baa1-867e7a540596,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",Devops Engineer
IT Support,Solusi Mitra Sejahtera Consulting,"Cengkareng, Jakarta Barat, DKI Jakarta",Kerja di kantor,"Rp3,8jt-Rp4,2jt",https://glints.com/id/opportunities/jobs/it-support/915925ee-383e-44d7-8e8c-db9f75c843bb?utm_referrer=explore,915925ee-383e-44d7-8e8c-db9f75c843bb,full_time,Computer & Information Technology,Artificial Intelligence,AI Engineer
Web & Mobile Android Developer,PT Sembrani Siber Solusindo,"Setiabudi, Jakarta Selatan, DKI Jakarta",Remote/Dari rumah,Rp4jt-Rp10jt,https://glints.com/id/opportunities/jobs/web-and-mobile-android-developer/4b0aa49b-61ba-4649-a54c-d02c59d9aafa?utm_referrer=explore,4b0aa49b-61ba-4649-a54c-d02c59d9aafa,part_time,Computer & Information Technology,Software,Web Developer
Senior Backend Developer,Richer Media,"Menteng, Jakarta Pusat, DKI Jakarta",Remote/Dari rumah,Rp10jt-Rp16jt,https://glints.com/id/opportunities/jobs/senior-backend-developer/cfd51378-be46-425a-ba0d-113d43235326?utm_referrer=explore,cfd51378-be46-425a-ba0d-113d43235326,full_time,Computer & Information Technology,Backend Development,Backend Developer
Frontend Engineer,Richer Media,"Menteng, Jakarta Pusat, DKI Jakarta",Remote/Dari rumah,Rp10jt-Rp16jt,https://glints.com/id/opportunities/jobs/frontend-engineer/bcf46170-218d-416d-a6e4-a8c743b81866?utm_referrer=explore,bcf46170-218d-416d-a6e4-a8c743b81866,full_time,Computer & Information Technology,Frontend Development,Frontend Engineer
Senior QA Engineer,Richer Media,"Menteng, Jakarta Pusat, DKI Jakarta",Remote/Dari rumah,Rp10jt-Rp16jt,https://glints.com/id/opportunities/jobs/senior-qa-engineer/db4855c2-ebcc-4cb2-a8d1-5a1e40df4be1?utm_referrer=explore,db4855c2-ebcc-4cb2-a8d1-5a1e40df4be1,full_time,Computer & Information Technology,QA & Software Testing,QA Engineer
ITSM Network Security Engineer,Qode World,"Tebet, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp7jt-Rp16jt,https://glints.com/id/opportunities/jobs/itsm-network-security-engineer/6020730c-6f6c-4a32-9b2b-ed276461b82a?utm_referrer=explore,6020730c-6f6c-4a32-9b2b-ed276461b82a,contract,Computer & Information Technology,"Network, System & Database Admin",Network Engineer
IT Developers,BlendMedia,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-developers/96d7c1ac-5dbf-4017-aeb5-e815e262533b?utm_referrer=explore,96d7c1ac-5dbf-4017-aeb5-e815e262533b,full_time,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
Programmer,PT Tri Nindya Utama,"Kembangan, Jakarta Barat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/programmer/47b55363-df74-4a95-8a72-c36a1d7bc387?utm_referrer=explore,47b55363-df74-4a95-8a72-c36a1d7bc387,full_time,Computer & Information Technology,Software,Programmer
Application Developer,PT Tri Nindya Utama,"Kebon Jeruk, Jakarta Barat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/application-developer/bf7a820c-7856-4d14-8c61-d15b5c6a7acb?utm_referrer=explore,bf7a820c-7856-4d14-8c61-d15b5c6a7acb,full_time,Computer & Information Technology,Software,Developer
Programmer Front End/Fullstack Project Based (Target 1 Month),PT Okta Prima Mulya,"Cimanggis, Depok, Jawa Barat",Remote/Dari rumah,Not Written,https://glints.com/id/opportunities/jobs/programmer-front-end-fullstack-project-based-target-1-month/f12c6fce-2205-4f79-b92b-1b7adfdf3390?utm_referrer=explore,f12c6fce-2205-4f79-b92b-1b7adfdf3390,contract,Computer & Information Technology,Software,Computer Programmer
Data Analyst,Kreasi Dua Konsep (2Konzept),"Gambir, Jakarta Pusat, DKI Jakarta",Kerja di kantor,"Rp5,7jt-Rp6jt",https://glints.com/id/opportunities/jobs/data-analyst/25d7408a-0a33-4915-8bd3-415bb0e803a1?utm_referrer=explore,25d7408a-0a33-4915-8bd3-415bb0e803a1,full_time,Computer & Information Technology,Data,Data Analyst
Technical Writer (Paid - Internship),Synapsis.id,"Makasar, Jakarta Timur, DKI Jakarta",Kerja di kantor,"Rp1jt-Rp2,5jt",https://glints.com/id/opportunities/jobs/technical-writer-paid-internship/0e221053-46b0-44c6-b6a4-7519fe5a0590?utm_referrer=explore,0e221053-46b0-44c6-b6a4-7519fe5a0590,internship,Computer & Information Technology,"Operation, Maintenance & Technical Support",Technical Document Engineer
Data Analyst,Fantech Indonesia,"Cengkareng, Jakarta Barat, DKI Jakarta",Kerja di kantor,"Rp4,7jt-Rp5,5jt",https://glints.com/id/opportunities/jobs/data-analyst/92bf91c4-465c-4d6f-a3bf-1c09dac26af1?utm_referrer=explore,92bf91c4-465c-4d6f-a3bf-1c09dac26af1,contract,Computer & Information Technology,Data,Data Analyst
Supervisor Operasional,Jinom,"Denpasar Timur, Denpasar, Bali",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/supervisor-operasional/bd7d838c-0f5a-4354-9e8d-395aeaf16b44?utm_referrer=explore,bd7d838c-0f5a-4354-9e8d-395aeaf16b44,full_time,Computer & Information Technology,"Network, System & Database Admin",Internet Network Specialist
Frontend Development,PT Berkah Digital Asia,"Buduran, Sidoarjo, Jawa Timur",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/frontend-development/67311584-8c34-4f3e-b219-cf0f6bd8ac35?utm_referrer=explore,67311584-8c34-4f3e-b219-cf0f6bd8ac35,full_time,Computer & Information Technology,Software,Web Developer
IT Support,PPPSRS Apartemen Casablanca East Residences,"Duren Sawit, Jakarta Timur, DKI Jakarta",Kerja di kantor,"Rp3,5jt-Rp4jt",https://glints.com/id/opportunities/jobs/it-support/ebec52d5-3730-4996-b271-a2c9c854c509?utm_referrer=explore,ebec52d5-3730-4996-b271-a2c9c854c509,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support
Teknisi,SSI (Service Iphone) Surabaya,"Driyorejo, Gresik, Jawa Timur",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/teknisi/9eacb043-f6d2-44d4-9c82-d9277ccfa19a?utm_referrer=explore,9eacb043-f6d2-44d4-9c82-d9277ccfa19a,full_time,Computer & Information Technology,Electronic & Semiconductor,Electronics Engineer
Teknisi,SSI (Service Iphone) Surabaya,"Waru, Sidoarjo, Jawa Timur",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/teknisi/019511de-23ee-44f8-98b9-459cf23be068?utm_referrer=explore,019511de-23ee-44f8-98b9-459cf23be068,full_time,Computer & Information Technology,Electronic & Semiconductor,Electronics Engineer
Software Developer (Kotlin),Indonesia Global Solusindo,"Grogol Petamburan, Jakarta Barat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/software-developer-kotlin/90bd8975-e534-4e25-b5f1-7b1410787bc1?utm_referrer=explore,90bd8975-e534-4e25-b5f1-7b1410787bc1,contract,Computer & Information Technology,Software,Software Developer
Backend Web Developer,PT QLCOM Solusi Bisnis,"Rungkut, Surabaya, Jawa Timur",Kerja di kantor,"Rp4,5jt",https://glints.com/id/opportunities/jobs/backend-web-developer/6fc9beef-09f0-43bb-90f7-c561beb1070c?utm_referrer=explore,6fc9beef-09f0-43bb-90f7-c561beb1070c,full_time,Computer & Information Technology,Backend Development,Backend Developer
Staff Engineer,PT Sutrakabel Intimandiri,"Sukajaya, Bogor, Jawa Barat",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/staff-engineer/80c9b3dc-b6a6-4c3e-b667-e379169bb472?utm_referrer=explore,80c9b3dc-b6a6-4c3e-b667-e379169bb472,full_time,Computer & Information Technology,Software,Staff Engineer
Backend Developer,XCIDIC,"Kembangan, Jakarta Barat, DKI Jakarta",Remote/Dari rumah,Rp6jt-Rp12jt,https://glints.com/id/opportunities/jobs/backend-developer/9732bd94-a636-464a-834d-8dfaaefc1a3d?utm_referrer=explore,9732bd94-a636-464a-834d-8dfaaefc1a3d,full_time,Computer & Information Technology,Software,Software Developer
Game Designer Intern,Memento Game Studio,"Pal Merah, Jakarta Barat, DKI Jakarta",Remote/Dari rumah,Not Written,https://glints.com/id/opportunities/jobs/game-designer-intern/aa0ecb2a-cf4d-4ae7-93a4-4cb30ecf1a11?utm_referrer=explore,aa0ecb2a-cf4d-4ae7-93a4-4cb30ecf1a11,internship,Computer & Information Technology,Other Computer & Information Technology,Game Developer
Game Programmer Intern,Memento Game Studio,"Pal Merah, Jakarta Barat, DKI Jakarta",Remote/Dari rumah,Not Written,https://glints.com/id/opportunities/jobs/game-programmer-intern/d18882f9-2920-4ca6-9999-787cb33eeb90?utm_referrer=explore,d18882f9-2920-4ca6-9999-787cb33eeb90,internship,Computer & Information Technology,Other Computer & Information Technology,Game Developer
IT Application Operations Engineer,PT.Ketrosden Triasmitra,"Jatinegara, Jakarta Timur, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-application-operations-engineer/d4d1f205-3314-4e85-9714-0983a6f0fcb6?utm_referrer=explore,d4d1f205-3314-4e85-9714-0983a6f0fcb6,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",Operations & Technology Professionals
Python Programmer,PT DIGI TEKNO INDONUSA,"Kapanewon Ngaglik, Sleman, DI Yogyakarta",Kerja di kantor,Rp3jt-Rp6jt,https://glints.com/id/opportunities/jobs/python-programmer/60659b08-cbd5-4ea0-865a-6dfdae444d5c?utm_referrer=explore,60659b08-cbd5-4ea0-865a-6dfdae444d5c,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",Operations & Technology Professionals
